year,month,crop,state,price_per_quintal,rainfall_mm,temperature_c
2018,6,Chilli,Karnataka,7735.82,1.0,38.8
2018,6,Chilli,Andhra Pradesh,7360.27,173.6,26.4
2018,6,Chilli,Madhya Pradesh,7217.97,97.8,31.7
2018,6,Chilli,Rajasthan,6784.88,6.0,22.7
2018,6,Chilli,Gujarat,7435.79,40.4,31.8
2018,7,Tomato,Punjab,1096.69,18.8,31.8
2018,7,Tomato,UP,1010.82,173.6,19.4
2018,7,Tomato,Maharashtra,1051.44,167.6,38.6
2018,7,Tomato,Karnataka,1049.91,99.4,30.4
2018,7,Tomato,Andhra Pradesh,1080.21,114.1,15.8
2018,7,Tomato,Madhya Pradesh,1090.33,137.9,31.9
2018,7,Tomato,Rajasthan,973.6,131.8,24.8
2018,7,Tomato,Gujarat,1044.68,21.3,31.4
2018,7,Potato,Punjab,734.34,9.6,39.4
2018,7,Potato,UP,669.87,174.2,34.6
2018,7,Potato,Maharashtra,687.29,147.7,37.0
2018,7,Potato,Karnataka,669.57,65.4,31.7
2018,7,Potato,Andhra Pradesh,713.49,152.5,34.9
2018,7,Potato,Madhya Pradesh,672.99,163.6,18.0
2018,7,Potato,Rajasthan,684.84,1.2,23.1
2018,7,Potato,Gujarat,665.47,79.2,32.4
2018,7,Onion,Punjab,1252.27,89.7,20.9
2018,7,Onion,UP,1249.14,45.5,16.8
2018,7,Onion,Maharashtra,1296.1,133.6,30.5
2018,7,Onion,Karnataka,1267.55,76.0,36.6
2018,7,Onion,Andhra Pradesh,1278.89,95.8,15.6
2018,7,Onion,Madhya Pradesh,1242.61,76.0,25.0
2018,7,Onion,Rajasthan,1291.36,106.7,30.2
2018,7,Onion,Gujarat,1329.04,162.6,33.0
2018,7,Rice,Punjab,1990.79,3.6,19.9
2018,7,Rice,UP,1709.35,129.5,37.5
2018,7,Rice,Maharashtra,1779.39,185.4,16.5
2018,7,Rice,Karnataka,1984.53,70.3,17.5
2018,7,Rice,Andhra Pradesh,1851.36,51.4,22.1
2018,7,Rice,Madhya Pradesh,1798.34,160.6,28.5
2018,7,Rice,Rajasthan,1799.53,122.1,32.9
2018,7,Rice,Gujarat,1788.04,82.7,18.0
2018,7,Wheat,Punjab,1734.27,136.2,19.5
2018,7,Wheat,UP,1834.86,141.8,17.7
2018,7,Wheat,Maharashtra,1847.18,51.3,39.1
2018,7,Wheat,Karnataka,1822.69,161.2,28.8
2018,7,Wheat,Andhra Pradesh,1693.99,126.6,38.8
2018,7,Wheat,Madhya Pradesh,1857.21,163.8,37.1
2018,7,Wheat,Rajasthan,1747.99,42.4,30.3
2018,7,Wheat,Gujarat,1801.48,168.0,37.5
2018,7,Maize,Punjab,1628.59,47.4,34.5
2018,7,Maize,UP,1607.61,164.5,25.6
2018,7,Maize,Maharashtra,1712.41,19.1,30.6
2018,7,Maize,Karnataka,1654.83,117.3,19.2
2018,7,Maize,Andhra Pradesh,1730.91,172.6,20.4
2018,7,Maize,Madhya Pradesh,1559.82,4.7,31.0
2018,7,Maize,Rajasthan,1696.28,109.3,20.8
2018,7,Maize,Gujarat,1638.59,118.9,27.4
2018,7,Soybean,Punjab,3940.26,27.3,32.4
2018,7,Soybean,UP,3599.05,85.6,32.9
2018,7,Soybean,Maharashtra,3767.54,198.3,18.2
2018,7,Soybean,Karnataka,3423.48,144.9,29.5
2018,7,Soybean,Andhra Pradesh,3522.93,15.9,17.1
2018,7,Soybean,Madhya Pradesh,3885.52,38.4,23.1
2018,7,Soybean,Rajasthan,3495.15,71.0,16.7
2018,7,Soybean,Gujarat,3666.15,13.5,35.0
2018,7,Cotton,Punjab,4947.81,108.0,37.0
2018,7,Cotton,UP,5292.76,106.6,23.1
2018,7,Cotton,Maharashtra,5029.91,133.9,39.9
2018,7,Cotton,Karnataka,5301.82,111.6,33.3
2018,7,Cotton,Andhra Pradesh,5139.23,12.0,29.1
2018,7,Cotton,Madhya Pradesh,5546.4,35.1,32.3
2018,7,Cotton,Rajasthan,4920.71,107.2,17.4
2018,7,Cotton,Gujarat,5126.96,151.2,23.7
2018,7,Sugarcane,Punjab,274.81,159.1,38.2
2018,7,Sugarcane,UP,256.38,79.9,18.8
2018,7,Sugarcane,Maharashtra,288.85,185.4,28.5
2018,7,Sugarcane,Karnataka,282.4,104.2,30.6
2018,7,Sugarcane,Andhra Pradesh,250.15,151.1,18.2
2018,7,Sugarcane,Madhya Pradesh,281.72,156.4,32.7
2018,7,Sugarcane,Rajasthan,247.88,60.6,21.6
2018,7,Sugarcane,Gujarat,261.76,17.5,38.4
2018,7,Chilli,Punjab,6858.54,61.1,24.9
2018,7,Chilli,UP,6742.56,120.1,27.9
2018,7,Chilli,Maharashtra,7256.3,99.4,39.8
2018,7,Chilli,Karnataka,7182.35,41.7,38.3
2018,7,Chilli,Andhra Pradesh,6382.61,163.5,24.5
2018,7,Chilli,Madhya Pradesh,7211.24,173.6,35.1
2018,7,Chilli,Rajasthan,7115.55,60.9,17.0
2018,7,Chilli,Gujarat,6694.44,34.7,32.4
2018,8,Tomato,Punjab,1030.0,195.1,31.0
2018,8,Tomato,UP,1110.49,26.5,36.6
2018,8,Tomato,Maharashtra,1127.43,97.4,30.2
2018,8,Tomato,Karnataka,1100.74,35.0,27.6
2018,8,Tomato,Andhra Pradesh,1038.88,29.3,24.2
2018,8,Tomato,Madhya Pradesh,983.04,5.2,18.4
2018,8,Tomato,Rajasthan,1134.25,109.9,39.1
2018,8,Tomato,Gujarat,1044.59,62.4,27.7
2018,8,Potato,Punjab,697.19,21.1,31.0
2018,8,Potato,UP,672.01,123.9,31.3
2018,8,Potato,Maharashtra,664.8,12.3,34.5
2018,8,Potato,Karnataka,699.47,11.6,39.9
2018,8,Potato,Andhra Pradesh,654.19,139.0,39.6
2018,8,Potato,Madhya Pradesh,674.62,28.4,18.0
2018,8,Potato,Rajasthan,681.84,20.2,32.3
2018,8,Potato,Gujarat,654.7,101.9,39.9
2018,8,Onion,Punjab,1386.31,123.0,22.7
2018,8,Onion,UP,1346.17,105.4,25.7
2018,8,Onion,Maharashtra,1242.01,177.3,26.2
2018,8,Onion,Karnataka,1255.5,73.6,25.4
2018,8,Onion,Andhra Pradesh,1389.18,146.7,34.2
2018,8,Onion,Madhya Pradesh,1216.73,83.2,27.0
2018,8,Onion,Rajasthan,1218.45,52.0,34.0
2018,8,Onion,Gujarat,1243.36,107.1,20.4
2018,8,Rice,Punjab,1771.08,48.2,39.4
2018,8,Rice,UP,2013.72,191.9,27.2
2018,8,Rice,Maharashtra,1801.09,109.6,26.4
2018,8,Rice,Karnataka,2026.88,19.6,27.2
2018,8,Rice,Andhra Pradesh,1813.48,64.9,33.4
2018,8,Rice,Madhya Pradesh,1913.67,75.2,24.9
2018,8,Rice,Rajasthan,1908.58,157.0,37.3
2018,8,Rice,Gujarat,2060.99,157.4,22.9
2018,8,Wheat,Punjab,1948.95,87.5,21.4
2018,8,Wheat,UP,1995.19,7.7,37.5
2018,8,Wheat,Maharashtra,1880.34,127.4,31.5
2018,8,Wheat,Karnataka,2011.61,127.3,30.3
2018,8,Wheat,Andhra Pradesh,1760.82,103.7,18.8
2018,8,Wheat,Madhya Pradesh,1963.88,102.4,32.0
2018,8,Wheat,Rajasthan,1753.26,17.0,32.9
2018,8,Wheat,Gujarat,1762.46,14.3,15.3
2018,8,Maize,Punjab,1852.67,147.5,23.8
2018,8,Maize,UP,1670.35,69.9,34.4
2018,8,Maize,Maharashtra,1771.14,37.0,19.4
2018,8,Maize,Karnataka,1615.62,132.1,34.1
2018,8,Maize,Andhra Pradesh,1661.65,4.2,17.1
2018,8,Maize,Madhya Pradesh,1855.81,59.1,34.2
2018,8,Maize,Rajasthan,1761.0,76.4,20.1
2018,8,Maize,Gujarat,1621.97,123.0,34.4
2018,8,Soybean,Punjab,3871.13,106.1,16.0
2018,8,Soybean,UP,4067.64,159.7,22.3
2018,8,Soybean,Maharashtra,4074.59,120.4,29.6
2018,8,Soybean,Karnataka,3934.19,162.4,31.4
2018,8,Soybean,Andhra Pradesh,3558.83,67.7,38.2
2018,8,Soybean,Madhya Pradesh,3617.27,74.4,25.8
2018,8,Soybean,Rajasthan,3747.31,122.6,38.6
2018,8,Soybean,Gujarat,3627.0,24.3,19.9
2018,8,Cotton,Punjab,5681.63,129.2,22.1
2018,8,Cotton,UP,5620.87,172.3,36.2
2018,8,Cotton,Maharashtra,5709.03,50.4,33.9
2018,8,Cotton,Karnataka,5316.62,168.4,33.2
2018,8,Cotton,Andhra Pradesh,5587.06,131.2,19.4
2018,8,Cotton,Madhya Pradesh,5388.95,196.9,38.4
2018,8,Cotton,Rajasthan,4959.33,33.0,18.3
2018,8,Cotton,Gujarat,5543.85,163.6,20.3
2018,8,Sugarcane,Punjab,277.46,168.1,33.3
2018,8,Sugarcane,UP,279.07,118.1,27.7
2018,8,Sugarcane,Maharashtra,268.22,113.0,32.2
2018,8,Sugarcane,Karnataka,293.76,127.3,34.0
2018,8,Sugarcane,Andhra Pradesh,262.12,92.3,15.2
2018,8,Sugarcane,Madhya Pradesh,265.96,145.3,39.8
2018,8,Sugarcane,Rajasthan,259.42,80.3,35.0
2018,8,Sugarcane,Gujarat,264.07,111.0,33.3
2018,8,Chilli,Punjab,7170.65,37.6,23.9
2018,8,Chilli,UP,7359.66,110.8,15.1
2018,8,Chilli,Maharashtra,7333.98,7.1,33.6
2018,8,Chilli,Karnataka,6704.87,191.6,24.2
2018,8,Chilli,Andhra Pradesh,6845.06,29.8,22.6
2018,8,Chilli,Madhya Pradesh,7464.26,199.3,24.2
2018,8,Chilli,Rajasthan,6982.12,144.4,37.2
2018,8,Chilli,Gujarat,7144.81,78.3,25.3
2018,9,Tomato,Punjab,1175.68,0.6,30.5
2018,9,Tomato,UP,1113.64,158.8,17.3
2018,9,Tomato,Maharashtra,1156.09,96.2,31.1
2018,9,Tomato,Karnataka,1060.63,116.0,29.0
2018,9,Tomato,Andhra Pradesh,1151.06,120.7,31.9
2018,9,Tomato,Madhya Pradesh,1195.63,54.0,35.6
2018,9,Tomato,Rajasthan,1139.68,15.4,16.5
2018,9,Tomato,Gujarat,1109.77,157.0,32.7
2018,9,Potato,Punjab,795.1,103.5,26.0
2018,9,Potato,UP,717.13,65.6,25.9
2018,9,Potato,Maharashtra,709.97,44.1,30.0
2018,9,Potato,Karnataka,788.66,199.7,38.3
2018,9,Potato,Andhra Pradesh,777.34,84.2,30.9
2018,9,Potato,Madhya Pradesh,794.74,23.7,25.2
2018,9,Potato,Rajasthan,801.32,76.8,29.3
2018,9,Potato,Gujarat,770.67,36.9,24.1
2018,9,Onion,Punjab,1387.27,5.2,15.6
2018,9,Onion,UP,1500.63,54.6,28.0
2018,9,Onion,Maharashtra,1379.11,188.1,21.5
2018,9,Onion,Karnataka,1408.96,174.5,36.0
2018,9,Onion,Andhra Pradesh,1353.43,160.5,26.5
2018,9,Onion,Madhya Pradesh,1421.12,26.7,17.0
2018,9,Onion,Rajasthan,1476.97,99.3,25.9
2018,9,Onion,Gujarat,1477.33,153.1,19.0
2018,9,Rice,Punjab,2110.42,27.1,33.8
2018,9,Rice,UP,2125.93,191.3,16.7
2018,9,Rice,Maharashtra,1926.87,56.4,21.5
2018,9,Rice,Karnataka,1989.89,181.3,21.2
2018,9,Rice,Andhra Pradesh,1998.18,151.9,26.2
2018,9,Rice,Madhya Pradesh,2165.67,13.1,27.2
2018,9,Rice,Rajasthan,1919.1,12.5,37.7
2018,9,Rice,Gujarat,1954.15,106.5,25.3
2018,9,Wheat,Punjab,1992.61,180.0,15.5
2018,9,Wheat,UP,2096.03,192.7,29.0
2018,9,Wheat,Maharashtra,2185.25,10.5,25.5
2018,9,Wheat,Karnataka,1964.12,146.2,39.5
2018,9,Wheat,Andhra Pradesh,1962.93,130.8,20.0
2018,9,Wheat,Madhya Pradesh,2063.85,92.8,39.3
2018,9,Wheat,Rajasthan,2077.97,69.9,17.9
2018,9,Wheat,Gujarat,1928.53,45.1,21.3
2018,9,Maize,Punjab,1968.46,112.2,28.1
2018,9,Maize,UP,1749.01,172.0,33.1
2018,9,Maize,Maharashtra,1734.97,141.6,28.6
2018,9,Maize,Karnataka,1739.16,91.7,27.1
2018,9,Maize,Andhra Pradesh,1764.23,189.1,36.2
2018,9,Maize,Madhya Pradesh,1914.31,92.5,25.3
2018,9,Maize,Rajasthan,1908.92,109.1,16.6
2018,9,Maize,Gujarat,1867.63,161.3,26.5
2018,9,Soybean,Punjab,3792.16,157.3,20.0
2018,9,Soybean,UP,3927.23,32.9,23.3
2018,9,Soybean,Maharashtra,4252.81,103.9,20.1
2018,9,Soybean,Karnataka,4331.95,175.9,36.8
2018,9,Soybean,Andhra Pradesh,3914.28,90.2,39.6
2018,9,Soybean,Madhya Pradesh,4262.79,5.4,16.6
2018,9,Soybean,Rajasthan,4061.43,181.8,28.5
2018,9,Soybean,Gujarat,4083.57,21.1,31.4
2018,9,Cotton,Punjab,6073.67,76.1,34.4
2018,9,Cotton,UP,6205.25,40.8,28.1
2018,9,Cotton,Maharashtra,5579.28,158.6,29.4
2018,9,Cotton,Karnataka,5900.38,159.6,24.9
2018,9,Cotton,Andhra Pradesh,6159.61,106.6,18.9
2018,9,Cotton,Madhya Pradesh,5957.04,158.7,22.9
2018,9,Cotton,Rajasthan,6106.09,181.2,21.9
2018,9,Cotton,Gujarat,6222.85,28.1,20.1
2018,9,Sugarcane,Punjab,284.13,178.8,31.4
2018,9,Sugarcane,UP,282.59,88.1,30.4
2018,9,Sugarcane,Maharashtra,279.31,176.5,35.1
2018,9,Sugarcane,Karnataka,299.5,193.4,25.4
2018,9,Sugarcane,Andhra Pradesh,322.43,133.6,30.9
2018,9,Sugarcane,Madhya Pradesh,283.26,176.4,25.7
2018,9,Sugarcane,Rajasthan,283.08,2.5,29.0
2018,9,Sugarcane,Gujarat,300.56,143.9,37.3
2018,9,Chilli,Punjab,7088.56,146.3,19.7
2018,9,Chilli,UP,8035.54,163.8,28.5
2018,9,Chilli,Maharashtra,7855.66,62.9,26.8
2018,9,Chilli,Karnataka,7991.11,91.9,23.9
2018,9,Chilli,Andhra Pradesh,7592.96,165.6,23.4
2018,9,Chilli,Madhya Pradesh,7203.29,142.4,35.6
2018,9,Chilli,Rajasthan,7114.38,48.0,18.5
2018,9,Chilli,Gujarat,7415.1,90.1,33.7
2018,10,Tomato,Punjab,1229.02,124.2,23.8
2018,10,Tomato,UP,1265.56,94.3,39.5
2018,10,Tomato,Maharashtra,1225.76,25.3,31.9
2018,10,Tomato,Karnataka,1166.42,137.3,16.7
2018,10,Tomato,Andhra Pradesh,1137.58,171.1,20.7
2018,10,Tomato,Madhya Pradesh,1264.71,55.9,31.1
2018,10,Tomato,Rajasthan,1237.28,102.5,22.6
2018,10,Tomato,Gujarat,1144.83,6.6,22.6
2018,10,Potato,Punjab,819.6,187.7,36.8
2018,10,Potato,UP,834.06,157.7,31.6
2018,10,Potato,Maharashtra,769.32,181.4,31.8
2018,10,Potato,Karnataka,807.74,22.2,26.2
2018,10,Potato,Andhra Pradesh,794.93,172.9,28.7
2018,10,Potato,Madhya Pradesh,784.69,195.4,17.8
2018,10,Potato,Rajasthan,790.09,8.4,33.5
2018,10,Potato,Gujarat,853.51,56.0,36.5
2018,10,Onion,Punjab,1450.13,182.2,33.8
2018,10,Onion,UP,1573.18,3.6,39.1
2018,10,Onion,Maharashtra,1554.4,61.0,35.7
2018,10,Onion,Karnataka,1447.57,174.6,17.8
2018,10,Onion,Andhra Pradesh,1548.88,108.1,17.4
2018,10,Onion,Madhya Pradesh,1438.05,2.5,26.7
2018,10,Onion,Rajasthan,1452.3,119.7,22.4
2018,10,Onion,Gujarat,1451.98,148.6,16.2
2018,10,Rice,Punjab,2323.72,170.5,31.7
2018,10,Rice,UP,2215.56,178.5,19.6
2018,10,Rice,Maharashtra,2035.94,47.9,34.9
2018,10,Rice,Karnataka,2020.47,116.6,39.9
2018,10,Rice,Andhra Pradesh,2307.24,104.3,16.6
2018,10,Rice,Madhya Pradesh,2298.74,119.8,17.9
2018,10,Rice,Rajasthan,2041.14,181.9,31.7
2018,10,Rice,Gujarat,2298.01,175.8,29.3
2018,10,Wheat,Punjab,2156.0,86.1,22.9
2018,10,Wheat,UP,2127.5,154.8,30.0
2018,10,Wheat,Maharashtra,2285.03,88.7,30.2
2018,10,Wheat,Karnataka,2195.17,118.3,32.6
2018,10,Wheat,Andhra Pradesh,2059.68,102.5,17.6
2018,10,Wheat,Madhya Pradesh,2110.27,97.5,31.3
2018,10,Wheat,Rajasthan,2304.98,120.1,33.6
2018,10,Wheat,Gujarat,2152.16,126.8,16.8
2018,10,Maize,Punjab,1884.9,72.4,26.8
2018,10,Maize,UP,1819.37,28.0,21.9
2018,10,Maize,Maharashtra,2110.02,66.3,27.1
2018,10,Maize,Karnataka,1866.6,122.2,22.0
2018,10,Maize,Andhra Pradesh,1870.02,103.3,15.1
2018,10,Maize,Madhya Pradesh,1807.45,43.8,15.9
2018,10,Maize,Rajasthan,1838.95,67.8,35.1
2018,10,Maize,Gujarat,1984.62,102.5,22.3
2018,10,Soybean,Punjab,4597.05,79.4,17.2
2018,10,Soybean,UP,4380.54,22.8,23.6
2018,10,Soybean,Maharashtra,4305.1,174.8,27.3
2018,10,Soybean,Karnataka,4439.15,198.6,18.3
2018,10,Soybean,Andhra Pradesh,4145.02,78.9,25.5
2018,10,Soybean,Madhya Pradesh,4238.78,181.5,32.9
2018,10,Soybean,Rajasthan,4374.24,61.9,35.6
2018,10,Soybean,Gujarat,4613.08,164.2,15.0
2018,10,Cotton,Punjab,6212.69,10.2,21.4
2018,10,Cotton,UP,5651.51,120.8,32.2
2018,10,Cotton,Maharashtra,5704.97,76.8,26.4
2018,10,Cotton,Karnataka,5952.61,24.2,25.5
2018,10,Cotton,Andhra Pradesh,6324.35,14.2,17.0
2018,10,Cotton,Madhya Pradesh,5938.72,188.3,31.7
2018,10,Cotton,Rajasthan,6253.81,72.4,29.8
2018,10,Cotton,Gujarat,5603.46,127.2,37.8
2018,10,Sugarcane,Punjab,320.67,174.7,33.1
2018,10,Sugarcane,UP,295.88,180.5,16.7
2018,10,Sugarcane,Maharashtra,316.71,28.4,15.3
2018,10,Sugarcane,Karnataka,311.07,59.0,27.2
2018,10,Sugarcane,Andhra Pradesh,318.89,8.7,18.1
2018,10,Sugarcane,Madhya Pradesh,317.96,68.6,33.2
2018,10,Sugarcane,Rajasthan,322.68,169.1,32.3
2018,10,Sugarcane,Gujarat,311.47,134.6,21.9
2018,10,Chilli,Punjab,7752.08,157.8,26.2
2018,10,Chilli,UP,8381.93,164.5,36.4
2018,10,Chilli,Maharashtra,8533.29,86.2,23.0
2018,10,Chilli,Karnataka,8105.21,74.2,30.0
2018,10,Chilli,Andhra Pradesh,8263.15,137.7,24.4
2018,10,Chilli,Madhya Pradesh,7573.58,86.1,18.6
2018,10,Chilli,Rajasthan,8499.32,69.2,18.9
2018,10,Chilli,Gujarat,7392.57,129.2,30.9
2018,11,Tomato,Punjab,1192.78,14.3,25.2
2018,11,Tomato,UP,1187.03,135.4,30.1
2018,11,Tomato,Maharashtra,1197.48,43.6,39.7
2018,11,Tomato,Karnataka,1214.99,137.7,18.5
2018,11,Tomato,Andhra Pradesh,1221.18,5.5,27.6
2018,11,Tomato,Madhya Pradesh,1314.87,76.8,16.0
2018,11,Tomato,Rajasthan,1132.14,77.6,19.0
2018,11,Tomato,Gujarat,1130.65,151.2,26.5
2018,11,Potato,Punjab,788.48,180.0,17.9
2018,11,Potato,UP,875.52,62.8,37.2
2018,11,Potato,Maharashtra,829.44,165.3,39.6
2018,11,Potato,Karnataka,788.37,192.2,24.7
2018,11,Potato,Andhra Pradesh,801.05,68.1,28.5
2018,11,Potato,Madhya Pradesh,770.85,110.7,28.5
2018,11,Potato,Rajasthan,850.19,166.7,26.0
2018,11,Potato,Gujarat,790.19,51.9,19.9
2018,11,Onion,Punjab,1421.71,68.5,21.8
2018,11,Onion,UP,1644.18,111.5,23.7
2018,11,Onion,Maharashtra,1549.7,27.8,26.1
2018,11,Onion,Karnataka,1560.9,97.8,25.0
2018,11,Onion,Andhra Pradesh,1650.89,176.1,30.6
2018,11,Onion,Madhya Pradesh,1546.98,124.1,20.0
2018,11,Onion,Rajasthan,1504.33,7.9,26.9
2018,11,Onion,Gujarat,1540.53,45.5,39.1
2018,11,Rice,Punjab,2372.53,144.4,28.3
2018,11,Rice,UP,2358.47,26.1,34.8
2018,11,Rice,Maharashtra,2093.0,158.8,21.9
2018,11,Rice,Karnataka,2361.0,188.8,18.7
2018,11,Rice,Andhra Pradesh,2213.36,196.2,27.1
2018,11,Rice,Madhya Pradesh,2356.18,117.7,24.4
2018,11,Rice,Rajasthan,2150.34,40.6,34.0
2018,11,Rice,Gujarat,2186.24,102.3,27.3
2018,11,Wheat,Punjab,2220.12,173.1,39.5
2018,11,Wheat,UP,2160.57,165.5,34.1
2018,11,Wheat,Maharashtra,2218.8,191.2,20.0
2018,11,Wheat,Karnataka,2055.9,170.8,26.0
2018,11,Wheat,Andhra Pradesh,2314.74,178.6,16.6
2018,11,Wheat,Madhya Pradesh,2327.55,89.7,27.8
2018,11,Wheat,Rajasthan,2237.42,185.3,15.5
2018,11,Wheat,Gujarat,2184.87,137.5,33.1
2018,11,Maize,Punjab,2062.89,26.9,22.5
2018,11,Maize,UP,1956.0,160.9,22.0
2018,11,Maize,Maharashtra,1908.61,191.5,15.2
2018,11,Maize,Karnataka,2160.64,135.4,35.7
2018,11,Maize,Andhra Pradesh,1935.48,2.9,33.4
2018,11,Maize,Madhya Pradesh,2108.23,148.1,18.6
2018,11,Maize,Rajasthan,2082.39,153.8,31.5
2018,11,Maize,Gujarat,2086.45,169.2,30.3
2018,11,Soybean,Punjab,4097.3,97.5,16.9
2018,11,Soybean,UP,4321.12,81.4,16.7
2018,11,Soybean,Maharashtra,4279.91,22.2,35.2
2018,11,Soybean,Karnataka,4700.17,14.5,38.9
2018,11,Soybean,Andhra Pradesh,4401.84,59.9,16.9
2018,11,Soybean,Madhya Pradesh,4386.44,158.9,32.7
2018,11,Soybean,Rajasthan,4070.37,14.6,25.1
2018,11,Soybean,Gujarat,4242.34,46.5,22.0
2018,11,Cotton,Punjab,6502.73,185.8,25.1
2018,11,Cotton,UP,6604.57,64.3,26.9
2018,11,Cotton,Maharashtra,5929.75,128.1,39.5
2018,11,Cotton,Karnataka,6304.29,71.6,31.2
2018,11,Cotton,Andhra Pradesh,5827.44,177.7,27.6
2018,11,Cotton,Madhya Pradesh,6151.34,117.2,30.6
2018,11,Cotton,Rajasthan,5776.69,136.5,21.0
2018,11,Cotton,Gujarat,6413.9,164.5,35.1
2018,11,Sugarcane,Punjab,324.0,104.0,18.6
2018,11,Sugarcane,UP,335.45,54.3,27.4
2018,11,Sugarcane,Maharashtra,310.21,26.8,30.7
2018,11,Sugarcane,Karnataka,298.39,149.7,22.9
2018,11,Sugarcane,Andhra Pradesh,295.6,102.2,16.2
2018,11,Sugarcane,Madhya Pradesh,309.79,141.4,16.6
2018,11,Sugarcane,Rajasthan,338.74,0.8,21.2
2018,11,Sugarcane,Gujarat,333.68,63.3,17.5
2018,11,Chilli,Punjab,7977.52,54.1,36.1
2018,11,Chilli,UP,7916.31,157.8,37.3
2018,11,Chilli,Maharashtra,8073.59,182.0,24.4
2018,11,Chilli,Karnataka,8765.9,17.9,32.2
2018,11,Chilli,Andhra Pradesh,8151.92,77.5,30.8
2018,11,Chilli,Madhya Pradesh,8426.16,0.9,19.2
2018,11,Chilli,Rajasthan,8438.15,133.3,39.2
2018,11,Chilli,Gujarat,8500.81,190.2,32.6
2018,12,Tomato,Punjab,1207.68,21.1,34.5
2018,12,Tomato,UP,1276.78,9.6,24.0
2018,12,Tomato,Maharashtra,1339.21,100.1,25.8
2018,12,Tomato,Karnataka,1239.55,41.8,24.2
2018,12,Tomato,Andhra Pradesh,1222.0,10.5,34.2
2018,12,Tomato,Madhya Pradesh,1231.33,164.4,36.3
2018,12,Tomato,Rajasthan,1190.49,131.5,26.8
2018,12,Tomato,Gujarat,1323.91,43.1,31.9
2018,12,Potato,Punjab,846.34,59.1,18.4
2018,12,Potato,UP,852.19,147.7,22.9
2018,12,Potato,Maharashtra,851.28,79.0,32.8
2018,12,Potato,Karnataka,791.96,178.0,22.2
2018,12,Potato,Andhra Pradesh,814.4,11.6,17.8
2018,12,Potato,Madhya Pradesh,834.11,53.5,35.9
2018,12,Potato,Rajasthan,767.4,75.8,23.4
2018,12,Potato,Gujarat,768.01,24.9,25.3
2018,12,Onion,Punjab,1558.22,80.9,28.3
2018,12,Onion,UP,1583.74,2.0,26.6
2018,12,Onion,Maharashtra,1675.69,103.8,31.9
2018,12,Onion,Karnataka,1513.04,154.8,34.3
2018,12,Onion,Andhra Pradesh,1565.32,195.2,18.1
2018,12,Onion,Madhya Pradesh,1439.43,154.0,35.2
2018,12,Onion,Rajasthan,1465.2,53.1,15.4
2018,12,Onion,Gujarat,1508.41,154.6,27.9
2018,12,Rice,Punjab,2215.14,74.3,15.0
2018,12,Rice,UP,2197.6,129.3,39.4
2018,12,Rice,Maharashtra,2396.39,4.7,37.5
2018,12,Rice,Karnataka,2373.19,156.1,26.4
2018,12,Rice,Andhra Pradesh,2233.27,60.6,16.6
2018,12,Rice,Madhya Pradesh,2171.6,49.3,27.1
2018,12,Rice,Rajasthan,2360.2,94.8,16.4
2018,12,Rice,Gujarat,2436.61,188.5,34.6
2018,12,Wheat,Punjab,2411.78,108.9,39.1
2018,12,Wheat,UP,2084.17,73.1,20.6
2018,12,Wheat,Maharashtra,2127.18,28.2,30.6
2018,12,Wheat,Karnataka,2336.65,115.7,18.7
2018,12,Wheat,Andhra Pradesh,2347.31,127.2,24.7
2018,12,Wheat,Madhya Pradesh,2298.3,52.0,23.6
2018,12,Wheat,Rajasthan,2385.36,58.1,26.7
2018,12,Wheat,Gujarat,2375.58,141.5,16.6
2018,12,Maize,Punjab,1925.33,1.6,30.8
2018,12,Maize,UP,2023.4,26.9,38.9
2018,12,Maize,Maharashtra,2050.16,48.4,27.5
2018,12,Maize,Karnataka,2099.12,15.2,21.9
2018,12,Maize,Andhra Pradesh,2140.7,91.9,28.7
2018,12,Maize,Madhya Pradesh,2018.55,8.8,19.1
2018,12,Maize,Rajasthan,2022.7,41.8,16.2
2018,12,Maize,Gujarat,2152.67,196.2,34.8
2018,12,Soybean,Punjab,4725.14,48.4,39.0
2018,12,Soybean,UP,4255.14,190.3,39.9
2018,12,Soybean,Maharashtra,4623.49,196.2,29.2
2018,12,Soybean,Karnataka,4299.95,87.4,29.8
2018,12,Soybean,Andhra Pradesh,4166.53,124.5,39.5
2018,12,Soybean,Madhya Pradesh,4250.27,158.5,37.7
2018,12,Soybean,Rajasthan,4789.48,192.0,28.0
2018,12,Soybean,Gujarat,4813.52,151.5,19.0
2018,12,Cotton,Punjab,6299.83,143.7,21.2
2018,12,Cotton,UP,6465.46,133.3,19.1
2018,12,Cotton,Maharashtra,6389.05,154.3,27.5
2018,12,Cotton,Karnataka,5829.59,1.8,23.9
2018,12,Cotton,Andhra Pradesh,6754.39,45.7,30.9
2018,12,Cotton,Madhya Pradesh,6042.02,64.3,36.2
2018,12,Cotton,Rajasthan,6554.74,19.1,25.7
2018,12,Cotton,Gujarat,5846.86,96.2,31.6
2018,12,Sugarcane,Punjab,307.6,57.8,24.9
2018,12,Sugarcane,UP,349.59,198.7,16.1
2018,12,Sugarcane,Maharashtra,341.28,74.3,24.8
2018,12,Sugarcane,Karnataka,340.93,183.7,38.8
2018,12,Sugarcane,Andhra Pradesh,331.64,71.4,34.7
2018,12,Sugarcane,Madhya Pradesh,314.55,112.8,24.0
